id,text,label,text_id_su,text_su_id,text_id_ja,text_ja_id,text_id_en,text_en_id,text_MS_id_en,text_MS_en_id,verdict_id,verdict_su,verdict_ja,verdict_en,verdict_MS_en
739,"Menu sushi kurang banyak, kalau bisa ada menu sushi dengan porsi kecil 2 potong. Harusnya ada pelengkap, wasabi, cabe bubuk. Jadi sebenarnya kurang istimewa.",negative,"Menu sushi teu seueur, upami tiasa aya menu sushi porsi leutik 2 lembar. Kudu aya pelengkap, wasabi, bubuk cabe. Jadi sabenerna mah teu husus.","Menu sushinya tidak banyak, kalau bisa ada menu sushi dengan porsi kecil 2 potong. Harus ada pelengkap, wasabi, bubuk cabai. Jadi tidak terlalu istimewa.","Menu sushi ora akeh, yen bisa ana menu sushi porsi cilik 2 potong. Mesthi ana pelengkap, wasabi, bubuk cabe. Dadi sejatine ora khusus.","Menu sushinya tidak banyak, kalau bisa ada menu sushi porsi kecil 2 potong. Harus ada pelengkap, wasabi, bubuk cabai. Jadi sebenarnya tidak terlalu istimewa.","The sushi menu is not much, if possible there is a sushi menu with a small portion of 2 pieces. There should be complements, wasabi, chili powder. So actually it is not special.","Menu sushinya tidak banyak, kalau bisa ada menu sushi dengan porsi kecil 2 potong. Sebaiknya ada pelengkap, wasabi, bubuk cabai. Jadi sebenarnya tidak istimewa.","There are not many sushi menus, if possible there is a sushi menu with small portions of 2 pieces. There should be complements, wasabi, chili powder. So it's actually less special.","Menu sushi tidak banyak, jika memungkinkan ada menu sushi dengan porsi kecil 2 buah. Harus ada pelengkap, wasabi, bubuk cabai. Jadi sebenarnya kurang istimewa.",,2,2,2,2
740,Yang terhormat tolong dong respon pesan saya. Terima kasih,neutral,"Dear Sir, mangga ngabales pesen abdi. Hatur nuhun.","Bapak/Ibu yang terhormat, mohon balas pesan saya. Terima kasih.","Pak, tulung wangsulana pesenku. matur nuwun.","Tuan, tolong balas pesan saya. Terima kasih.","Dear Sir, please respond to my message. Thank you.","Bapak/Ibu yang terhormat, mohon balas pesan saya. Terima kasih.","Dear Sir, please respond to my message. Thanks","Yang terhormat, tolong tanggapi pesan saya. Terima kasih",,1,1,1,2
741,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ",positive,"Wah, ngeunah pisan, saté anu ngeunah kalayan bumbu anu pas, rasa anu pas sareng daging anu seger, ngahasilkeun saté anu saé pisan. palayanan ramah.","Wah enak banget, satenya mantap dengan bumbu yang pas, rasa yang mantap dan dagingnya yang masih segar, menghasilkan sate yang sangat enak. Pelayanannya pun ramah.","Wah enak tenan, sate sing enak karo bumbu sing pas, rasa sing pas lan daging sing seger, nganti bisa ngasilake sate sing apik tenan. layanan loropaken.","Wah mantap banget nih, satenya mantap bumbunya, rasanya juga pas dan dagingnya juga masih segar sehingga mampu menghasilkan sate yang mantap. Pelayanannya juga ramah.","Wow, it's really delicious, delicious satay with the right spices, the right taste and fresh meat, to produce a really great satay. Friendly service.","Wah, enak banget, satenya mantap dengan bumbu yang pas, rasa yang pas, dan dagingnya yang masih segar, menghasilkan sate yang benar-benar mantap. Pelayanannya ramah.","Wow, it's really delicious, delicious satay with just the right spices, the right taste and fresh meat, to produce satay that is really solid. Friendly service.","Wah, enak banget, sate yang lezat dengan bumbu yang tepat, rasa yang pas dan daging segar, untuk menghasilkan sate yang benar-benar padat. Pelayanan yang ramah.",,2,2,2,1
743,"Saya senang dengan aplikasi gojek, memudahkan dalam banyak aktivitas",positive,"Abdi resep kana aplikasi Gojek, seueur kagiatan langkung gampang","Saya suka aplikasi Gojek, banyak kegiatan yang lebih mudah","Aku seneng karo aplikasi Gojek, nggawe akeh kegiatan luwih gampang","Saya suka aplikasi Gojek, banyak kegiatan jadi lebih mudah","I am happy with the Gojek application, it makes many activities easier","Saya senang dengan aplikasi Gojek, banyak kegiatan yang jadi lebih mudah","I am happy with the gojek application, it makes it easy in many activities","Saya senang dengan aplikasi gojek, memudahkan dalam banyak aktivitas",,1,1,2,2
746,"Ayam gorengnya enak di sini. Cocok buat yang habis perjalanan jauh. Saya ke sini pulang dari luar kota, jadi makannya pas lapar gitu deh. Bikin perut kenyang, makanannya enak terus pelayanannya mantap. Kasirnya cantik cantik",positive,"Hayam goreng enak di dieu. Cocog pikeun jalma anu nembé réngsé perjalanan panjang. Kuring datang ka dieu sanggeus balik ti luar kota, jadi kuring dahar lamun kuring lapar. Ieu ngajadikeun beuteung kuring pinuh, dahareun téh nikmat tur jasa hébat. Kasir geulis","Ayam gorengnya enak di sini. Cocok untuk orang yang baru saja menyelesaikan perjalanan jauh. Saya ke sini setelah pulang dari luar kota, jadi saya makan saat lapar. Perut saya kenyang, makanannya lezat dan pelayanannya bagus. Kasirnya cantik","Ayam goreng kene enak. Cocog kanggo wong-wong sing wis rampung lelungan dawa. Aku teka mrene sawise bali saka luar kutha, aku mangan nalika aku luwe. Iku nggawe weteng kebak, panganan enak lan layanan apik. Kasir ayu","Ayam gorengnya enak sekali. Cocok untuk yang baru selesai perjalanan jauh. Saya ke sini setelah pulang dari luar kota, saya makan saat perut masih lapar. Bikin perut kenyang, makanannya enak dan pelayanannya bagus. Kasirnya cantik","The fried chicken is delicious here. Suitable for those who have just finished a long journey. I came here after coming back from out of town, so I ate when I was hungry. It makes my stomach full, the food is delicious and the service is great. The cashiers are beautiful","Ayam gorengnya enak di sini. Cocok buat yang baru selesai perjalanan jauh. Saya ke sini setelah pulang dari luar kota, jadi saya makan pas lagi lapar. Bikin perut kenyang, makanannya enak dan pelayanannya bagus. Kasirnya cantik-cantik","The fried chicken is delicious here. Suitable for those who have traveled a long way. I came here from out of town, so I ate when I was hungry. Make your stomach full, the food is delicious, and the service is steady. The cashier is beautiful","Ayam gorengnya enak di sini. Cocok untuk mereka yang telah melakukan perjalanan jauh. Saya datang ke sini dari luar kota, jadi saya makan ketika saya lapar. Buat perut kenyang, makanannya enak, dan layanannya stabil. Kasirnya cantik",,2,2,2,2
748,Paling favorit di resto ini adalah bubur 3 rasa. 1 mangkok besar bisa untuk berdua sama suami. Lalu banyak menunya untuk tambahan makan sama bubur. Harga dan rasa sesuai. Dan yang pasti teman makan bubur adalah teh hangat hmmm. Enak!,positive,Anu paling dipikaresep di réstoran ieu nyaéta bubur 3 rasa. 1 mangkok ageung tiasa kanggo dua jalma sareng salaki kuring. Teras aya seueur ménu kanggo tuangeun tambahan sareng bubur. Harga sareng rasa pas. Sarta tangtu sobat pangalusna dahar bubur teh haneut hmmm. Sedap!,Yang paling populer di rumah makan ini adalah bubur 3 rasa. 1 mangkuk besar cukup untuk dua orang dan suami. Lalu ada banyak menu untuk makanan tambahan dan bubur. Harga dan rasanya pas. Dan tentu saja sahabat saya makan bubur hangat hmmm. Enak!,Sing paling disenengi ing restoran iki yaiku bubur 3 rasa. 1 mangkok gedhe bisa kanggo wong loro karo bojoku. Banjur ana akeh menu kanggo tambahan panganan karo bubur. Regane lan rasane pas. Lan mesthi kanca sing paling apik kanggo mangan bubur yaiku teh anget hmmm. Enak!,Yang paling saya suka dari rumah makan ini adalah bubur 3 rasa. 1 mangkuk besar cukup untuk berdua dengan suami. Lalu ada banyak menu makanan tambahan untuk bubur. Harga dan rasanya pas. Dan tentu saja teman terbaik untuk menyantap bubur adalah teh hangat hmmm. Enak sekali!,The most favorite in this restaurant is the 3 flavor porridge. 1 big bowl can be for two people with my husband. Then there are many menus for additional food with porridge. The price and taste are appropriate. And of course the best friend to eat porridge is warm tea hmmm. Delicious!,Yang paling favorit di rumah makan ini adalah bubur 3 rasa. 1 mangkuk besar bisa untuk berdua dengan suami. Lalu ada banyak menu untuk pelengkap bubur. Harga dan rasanya sesuai. Dan tentu saja teman terbaik menyantap bubur adalah teh hangat hmmm. Enak sekali!,The most favorite in this restaurant is the 3-flavor porridge. 1 large bowl can be used for both of you and your husband. Then there are many menus for additional meals and porridge. Price and taste are suitable. And for sure the friend who eats porridge is warm tea hmmm. Delicious!,Yang paling favorit di restoran ini adalah bubur 3 rasa. 1 mangkuk besar dapat digunakan untuk Anda dan suami Anda. Kemudian ada banyak menu untuk makanan tambahan dan bubur. Harga dan rasa cocok. Dan yang pasti teman yang makan bubur adalah teh hangat hmmm. Enak!,,1,1,1,2
751,"Barangnya lumayan, cuma yang saya heran xiaomi redmi note 2 ini tombol onnya memang agak rusak? Terus baterai memang cepat low bat juragan?",negative,"Barangna lumayan, tapi kuring heran, naha tombol on Xiaomi Redmi Note 2 rada rusak? Sareng batréna gancang boros, bos?","Barangnya bagus, tapi saya heran, kenapa tombol Xiaomi Redmi Note 2 agak rusak? Dan baterainya cepat habis, bos?","Barang kasebut cukup apik, nanging aku kepengin weruh, apa tombol ing Xiaomi Redmi Note 2 rada rusak? Lan baterei cepet entek, bos?","Barangnya bagus, tapi saya heran tombol Xiaomi Redmi Note 2 agak rusak ya? Dan baterainya cepat habis ya bos?","The item is quite good, but I wonder, is the on button of the Xiaomi Redmi Note 2 a bit broken? And does the battery run low quickly, boss?","Barangnya bagus, tapi saya heran, tombol on Xiaomi Redmi Note 2 agak rusak ya? Dan baterainya cepat habis ya bos?","The goods are not bad, it's just that I'm surprised that the on button is indeed a bit broken? And the battery is really low, right?","Barangnya lumayan, hanya saja saya terkejut tombol on memang agak rusak? Dan baterainya sangat lemah, bukan?",,1,1,1,1
752,"Terletak di daerah perbukitan sehingga udara dan pemandangannya sangat nyaman, di samping itu terdapat berbagai pilihan menu makanan nusantara, steak maupun pasta juga ada.",positive,"Lokasina di wewengkon pagunungan sahingga hawa sarta pintonan nyaman pisan, sajaba ti éta aya rupa-rupa pilihan menu dahareun Indonésia, steak jeung pasta ogé sadia.","Lokasinya berada di daerah pegunungan sehingga udara dan pemandangannya sangat nyaman, selain itu pilihan menu makanan Indonesia juga beragam, tersedia juga steak dan pasta.","Dumunung ing tlatah perbukitan saengga hawa lan pemandangan sing nyenengake banget, saliyane iku ana macem-macem pilihan menu panganan Indonesia, steak lan pasta uga kasedhiya.","Letaknya yang berada di daerah perbukitan sehingga udara dan pemandangannya sangat menyenangkan, selain itu pilihan menu makanan Indonesia pun beragam, tersedia pula steak dan pasta.","Located in a hilly area so the air and views are very comfortable, besides that there are various choices of Indonesian food menus, steak and pasta are also available.","Terletak di daerah perbukitan sehingga udara dan pemandangan sangat nyaman, selain itu tersedia berbagai pilihan menu makanan Indonesia, tersedia juga steak dan pasta.","It is located in a hilly area so the air and scenery are very comfortable, besides that there are various choices of archipelago food menus, steak and pasta are also available.","Terletak di daerah perbukitan sehingga udara dan pemandangannya sangat nyaman, selain itu ada berbagai pilihan menu makanan nusantara, steak dan pasta juga tersedia.",,1,1,2,2
755,Restoran di sini selalu penuh karena letaknya yang strategis di pintu masuk mal. Rasa bubur cukup enak. Proses penyajian dari order sampai penghidangan juga cukup cepat.,positive,Réstoran di dieu sok pinuh ku sabab lokasina strategis di lawang mall. Rasa buburna lumayan. Prosés porsi ti pesenan ka porsi ogé rada gancang.,Restoran di sini selalu penuh karena letaknya yang strategis di pintu masuk mal. Rasa buburnya cukup enak. Proses penyajian dari pemesanan hingga penyajian juga cukup cepat.,Restoran ing kene tansah kebak amarga lokasine strategis ing lawang mlebu mall. Rasane bubur lumayan enak. Proses porsi saka pesenan nganti porsi uga cukup cepet.,Restoran di sini selalu penuh karena lokasinya yang strategis di pintu masuk mal. Rasa buburnya cukup enak. Proses penyajian dari pemesanan hingga penyajian juga cukup cepat.,The restaurant here is always full because it is strategically located at the entrance of the mall. The taste of the porridge is quite good. The serving process from order to serving is also quite fast.,Restoran di sini selalu penuh karena letaknya yang strategis di pintu masuk mal. Rasa buburnya cukup enak. Proses penyajian dari pemesanan hingga penyajian juga cukup cepat.,The restaurant here is always full because it is strategically located at the entrance of the mall. The taste of porridge is quite good. The serving process from order to serving is also quite fast.,Restoran di sini selalu penuh karena letaknya strategis di pintu masuk mal. Rasa bubur cukup enak. Proses penyajian dari pesanan ke penyajian juga cukup cepat.,,2,2,2,2
757,Teman saya bekerja di gojek,neutral,Babaturan abdi damel di Gojek,Temanku bekerja di Gojek,Kancaku kerja ing Gojek,Temanku bekerja di Gojek,My friend works at Gojek,Temanku bekerja di Gojek,My friend works at gojek,Teman saya bekerja di gojek,,1,1,1,2
759,Pertama coba karena ulasan beberapa orang tapi ternyata rasanya biasa saja. Sepiring 30 ribu. Sulit cari tempat duduk.,negative,Cobaan heula kusabab ulasan sababaraha urang tapi kabuktian rasana kitu-kitu. Hiji piring 30 rébu. Hésé néangan korsi.,"Mencobanya pertama kali karena melihat ulasan beberapa orang, tetapi ternyata biasa saja. Sepiring 30 ribu. Sulit untuk menemukan tempat duduk.",Nyoba dhisik amarga saka sawetara wong review nanging jebule rasane kaya-kaya. Piring 30 ewu. Susah golek kursi.,Dicoba dulu karena baca review orang tapi ternyata sama saja. Plat 30 ribu. Susah cari tempat duduk.,First try because of some people's reviews but it turns out the taste is so-so. A plate is 30 thousand. Hard to find a seat.,Pertama kali coba karena baca review orang tapi ternyata rasanya biasa aja. Sepiring 30 ribu. Susah cari tempat duduk.,First I tried it because of the reviews of several people but it turned out to be ordinary. A plate of 30 thousand. It's hard to find a seat.,Pertama saya mencobanya karena ulasan beberapa orang tetapi ternyata biasa. Piring 30 ribu. Sulit untuk menemukan tempat duduk.,,1,1,2,1
762,"Mie mewek terletak di jalan pajajaran. Dekat dengan area BEC, pusat penjualan gadget. Di sini kita bisa menikmati kuliner khas berupa makanan dengan cita rasa pedas. Mie nangis akan membuat kita sebagai penikmatnya benar-benar menangis, karena kepedesan sekaligus ketagihan untuk datang dan makan lagi. Mienya tebal dan kenyal. Enak.",positive,"Mie mewek lokasina di Jalan Pajajaran. Deukeut ka daérah BEC, pusat penjualan gadget. Di dieu urang bisa ngarasakeun kuliner has dina wangun kadaharan kalawan rasa lada. Mie nangis bakal nyieun urang salaku connoisseurs bener ceurik, sabab lada jeung di waktu nu sami adiktif datang jeung dahar deui. Mie anu kandel sareng kenyal. Enak.","Mie Mewek terletak di Jalan Pajajaran. Dekat dengan kawasan BEC, pusat penjualan gadget. Di sini kita bisa menikmati kuliner khas berupa makanan dengan cita rasa pedas. Mie menangis akan membuat kita sebagai penikmatnya benar-benar menangis, karena pedas sekaligus bikin ketagihan untuk datang dan makan lagi. Mienya tebal dan kenyal. Enak sekali.","Mie mewek dumunung ing Jalan Pajajaran. Cedhak karo area BEC, pusat penjualan gadget. Ing kene kita bisa nikmati kuliner khas arupa panganan kanthi rasa pedhes. Mie nangis bakal nggawe kita minangka penikmat nangis tenan, amarga saka pedhes lan ing wektu sing padha gawe ketagihan kanggo teka lan mangan maneh. Mie kenthel lan kenyal. Enak.","Mie mewek terletak di Jalan Pajajaran. Dekat dengan kawasan BEC, pusat penjualan gadget. Di sini kita bisa menikmati kuliner khas berupa makanan pedas. Mie menangis akan membuat kita sebagai penikmatnya benar-benar menangis, karena pedasnya sekaligus membuat ketagihan untuk datang dan makan lagi. Mienya tebal dan kenyal. Enak sekali.","Mie mewek is located on Jalan Pajajaran. Close to the BEC area, a gadget sales center. Here we can enjoy typical culinary in the form of food with a spicy taste. Mie nangis will make us as connoisseurs really cry, because of the spiciness and at the same time addictive to come and eat again. The noodles are thick and chewy. Delicious.","Mie mewek terletak di Jalan Pajajaran. Dekat dengan kawasan BEC, pusat penjualan gadget. Di sini kita bisa menikmati kuliner khas berupa makanan dengan cita rasa pedas. Mie nangis akan membuat kita sebagai penikmatnya benar-benar menangis, karena pedasnya sekaligus membuat ketagihan untuk datang dan makan lagi. Mienya tebal dan kenyal. Lezat.","Mie mewek is located on Jalan Pajajaran. Close to the BEC area, a gadget sales center. Here we can enjoy typical culinary in the form of food with a spicy taste. Nangis noodles will make us as connoisseurs really cry, because we are both rural and addicted to come and eat again. The noodles are thick and chewy. Delicious.","Mie mewek terletak di Jalan Pajajaran. Dekat dengan area BEC, pusat penjualan gadget. Di sini kita bisa menikmati kuliner khas berupa makanan dengan rasa pedas. Mie nangis akan membuat kita sebagai penikmat benar-benar menangis, karena kita berdua pedesaan dan kecanduan untuk datang makan lagi. Mienya kental dan kenyal. Enak.",,2,2,2,2
